3947,886.0,404.66666666666663,184.292
6428,889.0,403.66666666666663,176.372
3948,894.0,402.0,181.772
3962,898.0,400.66666666666663,170.588
3949,915.0,395.0,164.792
3951,933.0,389.0,167.192
3953,1001.0,366.33333333333337,143.822
3956,1069.0,343.66666666666663,120.952
3950,1069.0,343.66666666666663,161.052
3954,1088.0,337.33333333333337,118.512
6430,1433.0,222.33333333333334,-16.808
1843,878.0,407.33333333333337,181.412
6806,891.0,403.0,
6807,968.0,377.33333333333337,
6808,1002.0,366.0,
6809,1063.0,345.66666666666663,
6810,1074.0,342.0,
6811,1074.0,342.0,
6812,1099.0,333.66666666666663,
6813,1144.0,318.6666666666667,
6814,1172.0,309.3333333333333,
6815,1222.0,292.6666666666667,
